Time;Pleth;II
'21:06:40.867';-36;-24.43
'21:06:40.901';-35;-35.56
'21:06:40.901';-34;-33.19
'21:06:40.934';-36;-28.83
'21:06:40.984';-37;-23.19
'21:06:40.984';-40;-14.43
'21:06:40.984';-55;-3.14
'21:06:41.017';-92;3.89
'21:06:41.051';-144;2.81
'21:06:41.051';-195;0.05
'21:06:41.099';-235;-3.21
'21:06:41.099';-256;-5.65
'21:06:41.099';-259;-5.39
'21:06:41.134';-250;-4.98
'21:06:41.168';-232;-4.22
'21:06:41.168';-211;-2.93
'21:06:41.214';-190;-1.58
'21:06:41.214';-169;-0.54
'21:06:41.260';-151;0.46
'21:06:41.260';-134;2.55
'21:06:41.260';-119;4.33
'21:06:41.307';-106;5.23
'21:06:41.307';-98;6.05
'21:06:41.353';-97;6.59
'21:06:41.353';-98;7.44
'21:06:41.393';-101;8.57
'21:06:41.393';-105;10.02
'21:06:41.440';-107;13.8
'21:06:41.440';-107;16.69
'21:06:41.440';-103;13.55
'21:06:41.487';-98;9.55
'21:06:41.487';-90;6.6
'21:06:41.536';-82;5.06
'21:06:41.536';-73;5.77
'21:06:41.582';-70;5.23
'21:06:41.582';-64;-3.02
'21:06:41.582';-62;68.93
'21:06:41.630';-60;118.57
'21:06:41.630';-58;37.81
'21:06:41.677';-57;-22.27
'21:06:41.677';-58;-41.25
'21:06:41.677';-57;-41.07
'21:06:41.723';-54;-38.46
'21:06:41.723';-51;-32.96
'21:06:41.765';-48;-25.64
'21:06:41.765';-44;-16.49
'21:06:41.800';-57;-9.07
'21:06:41.800';-88;-6.74
'21:06:41.850';-132;-7.3
'21:06:41.850';-179;-10.21
'21:06:41.884';-215;-11.67
'21:06:41.884';-235;-11.44
'21:06:41.933';-234;-10.78
'21:06:41.933';-223;-9.58
'21:06:41.967';-205;-6.98
'21:06:41.967';-184;-4.22
'21:06:42.017';-164;-2.21
'21:06:42.017';-146;0.08
'21:06:42.050';-129;1.17
'21:06:42.050';-112;1.77
'21:06:42.084';-98;2.39
'21:06:42.084';-85;3.31
'21:06:42.131';-76;4.25
'21:06:42.131';-73;4.97
'21:06:42.179';-74;5.72
'21:06:42.179';-77;7.26
'21:06:42.179';-82;11.18
'21:06:42.214';-85;14.34
'21:06:42.261';-86;12.1
'21:06:42.261';-86;10.89
'21:06:42.261';-83;10.25
'21:06:42.307';-79;10.18
'21:06:42.307';-72;10.14
'21:06:42.353';-67;7.29
'21:06:42.353';-62;-0.5
'21:06:42.399';-59;79.39
'21:06:42.399';-55;91.57
'21:06:42.399';-51;40.96
'21:06:42.435';-50;-10.96
'21:06:42.473';-47;-25.58
'21:06:42.473';-46;-23.08
'21:06:42.514';-46;-20.12
'21:06:42.514';-45;-16.11
'21:06:42.548';-44;-9.22
'21:06:42.548';-49;1.05
'21:06:42.597';-70;5.89
'21:06:42.597';-109;4.9
'21:06:42.597';-155;-0.04
'21:06:42.631';-196;-3.76
'21:06:42.664';-224;-5.24
'21:06:42.664';-235;-5.53
'21:06:42.714';-232;-5.09
'21:06:42.714';-216;-4.82
'21:06:42.714';-196;-4.42
'21:06:42.748';-172;-3.93
'21:06:42.781';-150;-4.14
'21:06:42.781';-131;-3.94
'21:06:42.815';-114;-3.61
'21:06:42.848';-98;-3.17
'21:06:42.848';-83;-2.62
'21:06:42.881';-72;-2.13
'21:06:42.881';-66;-1.72
'21:06:42.916';-67;-0.83
'21:06:42.948';-71;0
'21:06:42.948';-76;0.23
'21:06:42.997';-81;2.41
'21:06:42.997';-85;4.95
'21:06:42.997';-86;3.55
'21:06:43.032';-87;2.37
'21:06:43.081';-83;1.64
'21:06:43.081';-79;1.18
'21:06:43.081';-74;0.9
'21:06:43.114';-67;-0.37
'21:06:43.163';-63;-8.91
'21:06:43.163';-60;42.04
'21:06:43.163';-57;98.04
'21:06:43.210';-57;44.33
'21:06:43.210';-57;-8.53
'21:06:43.248';-56;-28.72
'21:06:43.248';-57;-29.67
'21:06:43.281';-57;-28
'21:06:43.281';-55;-24.54
'21:06:43.331';-54;-18.41
'21:06:43.331';-55;-9.05
'21:06:43.381';-68;-1.93
'21:06:43.381';-104;0.29
'21:06:43.381';-151;-1.6
'21:06:43.416';-196;-4.07
'21:06:43.448';-228;-5.21
'21:06:43.448';-245;-3.8
'21:06:43.483';-249;-2.26
'21:06:43.483';-237;-0.24
'21:06:43.531';-220;1.56
'21:06:43.531';-195;3.43
'21:06:43.581';-172;4.67
'21:06:43.581';-151;5.74
'21:06:43.581';-130;6.41
'21:06:43.614';-111;6.84
'21:06:43.648';-94;8.06
'21:06:43.648';-81;8.57
'21:06:43.681';-71;8.68
'21:06:43.681';-69;8.14
'21:06:43.731';-73;7.71
'21:06:43.731';-81;7.77
'21:06:43.765';-86;8.82
'21:06:43.765';-93;9.72
'21:06:43.798';-95;8.15
'21:06:43.798';-95;6.14
'21:06:43.833';-93;4.14
'21:06:43.883';-90;2.72
'21:06:43.883';-84;2.16
'21:06:43.883';-77;1.56
'21:06:43.917';-72;-6.14
'21:06:43.917';-67;37.91
'21:06:43.950';-64;103.62
'21:06:43.999';-60;43.17
'21:06:43.999';-58;-11.16
'21:06:43.999';-56;-35.19
'21:06:44.051';-55;-35.81
'21:06:44.051';-52;-32.73
'21:06:44.098';-50;-26.79
'21:06:44.098';-50;-18.8
'21:06:44.098';-51;-8.72
'21:06:44.133';-67;-0.94
'21:06:44.166';-105;0.77
'21:06:44.166';-153;-1.28
'21:06:44.217';-199;-4.27
'21:06:44.217';-236;-6.2
'21:06:44.217';-254;-6.13
'21:06:44.250';-256;-5.26
'21:06:44.283';-244;-3.86
'21:06:44.283';-223;-2.17
'21:06:44.332';-199;-0.86
'21:06:44.332';-175;0.64
'21:06:44.367';-154;1.69
'21:06:44.367';-132;3.26
'21:06:44.416';-115;4.74
'21:06:44.416';-99;6.08
'21:06:44.416';-86;6.67
'21:06:44.449';-76;7.03
'21:06:44.498';-72;7.49
'21:06:44.498';-74;7.82
'21:06:44.498';-78;7.66
'21:06:44.532';-84;7.72
'21:06:44.579';-88;9.17
'21:06:44.579';-91;10.75
'21:06:44.579';-92;9.98
'21:06:44.617';-91;8.4
'21:06:44.617';-86;6.8
'21:06:44.651';-81;5.61
'21:06:44.684';-76;4.52
'21:06:44.684';-71;3.21
'21:06:44.733';-68;-6.07
'21:06:44.733';-64;35.81
'21:06:44.767';-60;102.85
'21:06:44.767';-59;44.72
'21:06:44.801';-56;-8.11
'21:06:44.801';-57;-32.96
'21:06:44.850';-56;-35.3
'21:06:44.850';-55;-31.64
'21:06:44.884';-55;-25.77
'21:06:44.884';-56;-16.66
'21:06:44.931';-57;-5.11
'21:06:44.931';-70;0.68
'21:06:44.931';-106;0.85
'21:06:44.967';-154;-0.9
'21:06:45.017';-201;-4.43
'21:06:45.017';-236;-7.14
'21:06:45.017';-254;-8.3
'21:06:45.051';-256;-7.17
'21:06:45.086';-246;-5.24
'21:06:45.086';-226;-3.48
'21:06:45.133';-204;-1.28
'21:06:45.133';-181;0.61
'21:06:45.133';-158;2.52
'21:06:45.167';-138;4.45
'21:06:45.200';-119;5.7
'21:06:45.200';-102;6.45
'21:06:45.234';-88;7.17
'21:06:45.283';-79;8.18
'21:06:45.283';-76;8.93
'21:06:45.283';-79;8.95
'21:06:45.317';-85;8.76
'21:06:45.317';-91;10.08
'21:06:45.350';-95;12.7
'21:06:45.384';-96;13.8
'21:06:45.384';-95;12.32
'21:06:45.433';-92;10.97
'21:06:45.433';-88;9.74
'21:06:45.467';-84;8.61
'21:06:45.467';-78;6.97
'21:06:45.501';-72;3.52
'21:06:45.501';-68;-11.37
'21:06:45.548';-64;81.03
'21:06:45.548';-61;97.35
'21:06:45.582';-58;40.41
'21:06:45.582';-57;-21.36
'21:06:45.615';-55;-40.31
'21:06:45.615';-54;-38.61
'21:06:45.651';-53;-36.42
'21:06:45.699';-51;-30.51
'21:06:45.699';-51;-21.25
'21:06:45.699';-53;-10.52
'21:06:45.733';-71;-3.96
'21:06:45.767';-112;-2.86
'21:06:45.767';-161;-5.32
'21:06:45.817';-205;-6.38
'21:06:45.817';-236;-7.58
'21:06:45.817';-252;-7.71
'21:06:45.851';-249;-7.05
'21:06:45.900';-235;-5.61
'21:06:45.900';-216;-4.06
'21:06:45.900';-195;-2.84
'21:06:45.933';-175;-1.4
'21:06:45.933';-154;0.56
'21:06:45.967';-135;3.05
'21:06:46.016';-119;6.71
'21:06:46.016';-104;9.8
'21:06:46.016';-93;11.58
'21:06:46.050';-86;12.48
'21:06:46.085';-82;12.97
'21:06:46.085';-84;13.51
'21:06:46.122';-91;14.61
'21:06:46.122';-99;17.84
'21:06:46.156';-106;20.85
'21:06:46.156';-108;19.71
'21:06:46.199';-109;17.09
'21:06:46.199';-106;15.17
'21:06:46.247';-100;13.3
'21:06:46.247';-93;12.13
'21:06:46.281';-87;11.13
'21:06:46.281';-80;2.5
'21:06:46.315';-74;19.41
'21:06:46.315';-70;109.54
'21:06:46.350';-67;56.47
'21:06:46.398';-63;-0.79
'21:06:46.398';-64;-33.96
'21:06:46.398';-65;-38.84
'21:06:46.434';-65;-37.24
'21:06:46.434';-64;-33.36
'21:06:46.483';-61;-26.49
'21:06:46.483';-62;-17.73
'21:06:46.529';-75;-9.7
'21:06:46.529';-110;-5.81
'21:06:46.563';-156;-5.9
'21:06:46.563';-204;-7.27
'21:06:46.598';-241;-7.83
'21:06:46.598';-260;-7.87
'21:06:46.647';-261;-7.68
'21:06:46.647';-251;-6.98
'21:06:46.699';-233;-5.53
'21:06:46.699';-211;-4.09
'21:06:46.699';-190;-2.91
'21:06:46.733';-168;-1.78
'21:06:46.733';-149;-0.99
'21:06:46.767';-129;-0.19
'21:06:46.816';-112;0.38
'21:06:46.816';-97;0.77
'21:06:46.816';-88;0.82
'21:06:46.851';-85;1.03
'21:06:46.899';-86;1.2
'21:06:46.899';-90;1.48
'21:06:46.899';-95;2.5
'21:06:46.933';-97;4.85
'21:06:46.933';-98;5.2
'21:06:46.967';-97;3.88
'21:06:47.001';-92;2.8
'21:06:47.001';-86;2.02
'21:06:47.049';-81;1.49
'21:06:47.049';-74;1.13
'21:06:47.084';-71;-1.93
'21:06:47.084';-68;-12.58
'21:06:47.133';-64;92.44
'21:06:47.133';-62;91.12
'21:06:47.133';-58;46
'21:06:47.167';-56;-22.39
'21:06:47.201';-54;-37.08
'21:06:47.201';-52;-35.62
'21:06:47.249';-51;-29.83
'21:06:47.249';-49;-21.26
'21:06:47.249';-48;-9.56
'21:06:47.283';-52;1.61
'21:06:47.332';-81;7.59
'21:06:47.332';-129;6.71
'21:06:47.332';-181;3.31
'21:06:47.367';-226;-0.62
'21:06:47.401';-254;-2.59
'21:06:47.401';-259;-2.75
'21:06:47.450';-250;-2.24
'21:06:47.450';-232;-1.42
'21:06:47.485';-209;-0.56
'21:06:47.485';-188;1.35
'21:06:47.532';-167;2.78
'21:06:47.532';-150;3.78
'21:06:47.582';-136;4.43
'21:06:47.582';-122;5.63
'21:06:47.582';-108;6.56
'21:06:47.617';-96;7.22
'21:06:47.617';-86;7.41
'21:06:47.666';-82;7.54
'21:06:47.666';-83;7.62
'21:06:47.700';-86;7.52
'21:06:47.700';-90;7.45
'21:06:47.735';-94;7.79
'21:06:47.735';-96;8.25
'21:06:47.783';-95;8.05
'21:06:47.783';-91;6.83
'21:06:47.817';-86;5.36
'21:06:47.817';-79;3.93
'21:06:47.866';-71;2.79
'21:06:47.866';-64;2.28
'21:06:47.916';-57;-4.13
'21:06:47.916';-54;-0.76
'21:06:47.916';-52;65.73
'21:06:47.950';-51;56.33
'21:06:47.999';-50;16.12
'21:06:47.999';-50;-26.8
'21:06:47.999';-49;-33.66
'21:06:48.034';-48;-32.05
'21:06:48.034';-47;-29
'21:06:48.084';-45;-23.9
'21:06:48.084';-45;-14.29
'21:06:48.117';-56;-3.48
'21:06:48.117';-92;2.45
'21:06:48.166';-140;1.1
'21:06:48.166';-186;-3
'21:06:48.200';-225;-7.05
'21:06:48.200';-244;-7.49
'21:06:48.233';-248;-6.99
'21:06:48.233';-239;-5.88
'21:06:48.269';-221;-3.95
'21:06:48.316';-200;-2.36
'21:06:48.316';-178;-1.27
'21:06:48.316';-159;0.02
'21:06:48.349';-141;1.22
'21:06:48.349';-125;2.34
'21:06:48.384';-111;3.69
'21:06:48.432';-97;4.98
'21:06:48.432';-86;5.28
'21:06:48.432';-81;5.96
'21:06:48.466';-78;6.45
'21:06:48.466';-78;6.79
'21:06:48.514';-82;7.04
'21:06:48.514';-85;7.78
'21:06:48.561';-88;9.28
'21:06:48.561';-86;9.47
'21:06:48.598';-85;7.61
'21:06:48.598';-81;5.7
'21:06:48.631';-76;4.18
'21:06:48.631';-70;2.83
'21:06:48.667';-65;1.94
'21:06:48.667';-61;-3.78
'21:06:48.716';-58;-8.97
'21:06:48.716';-55;64.79
'21:06:48.750';-52;70.3
'21:06:48.750';-51;31.19
'21:06:48.785';-50;-19.69
'21:06:48.834';-50;-30.22
'21:06:48.834';-51;-28.76
'21:06:48.834';-51;-25.31
'21:06:48.883';-50;-18.11
'21:06:48.883';-50;-8.92
'21:06:48.918';-55;-2.44
'21:06:48.918';-81;0.02
'21:06:48.950';-124;-1.77
'21:06:48.950';-168;-6.85
'21:06:48.999';-208;-10.22
'21:06:48.999';-231;-11.01
'21:06:49.034';-238;-10.66
'21:06:49.034';-233;-9.38
'21:06:49.067';-216;-7.83
'21:06:49.101';-194;-5.74
'21:06:49.101';-170;-3.44
'21:06:49.149';-150;-0.74
'21:06:49.149';-130;2.65
'21:06:49.184';-113;4.9
'21:06:49.184';-98;6.51
'21:06:49.232';-83;7.75
'21:06:49.232';-73;8.81
'21:06:49.232';-67;9.47
'21:06:49.267';-67;9.61
'21:06:49.300';-72;9.48
'21:06:49.300';-76;9.39
'21:06:49.349';-81;10.48
'21:06:49.349';-85;11.46
'21:06:49.349';-88;10.87
'21:06:49.384';-87;10.67
'21:06:49.417';-83;10.54
'21:06:49.417';-77;10.27
'21:06:49.450';-70;9.89
'21:06:49.450';-65;8.71
'21:06:49.498';-60;1.37
'21:06:49.498';-57;55
'21:06:49.534';-55;105.39
'21:06:49.534';-53;54.62
'21:06:49.584';-53;-1.53
'21:06:49.584';-54;-20.99
'21:06:49.584';-54;-21.74
'21:06:49.633';-54;-18.27
'21:06:49.633';-54;-15.05
'21:06:49.667';-57;-8.96
'21:06:49.701';-61;-0.82
'21:06:49.701';-79;3.07
'21:06:49.749';-115;3.03
'21:06:49.749';-160;1.04
'21:06:49.749';-201;-2.43
'21:06:49.783';-231;-4.71
'21:06:49.818';-243;-5.6
'21:06:49.818';-241;-6.06
'21:06:49.851';-228;-5.77
'21:06:49.851';-208;-4.68
'21:06:49.899';-184;-3.49
'21:06:49.899';-160;-2.55
'21:06:49.934';-140;-0.79
'21:06:49.934';-122;-0.55
'21:06:49.983';-107;-0.41
'21:06:49.983';-92;0.09
'21:06:50.017';-79;0.48
'21:06:50.017';-70;0.39
'21:06:50.066';-68;0.32
'21:06:50.066';-70;0.72
'21:06:50.100';-74;1.41
'21:06:50.100';-77;3.38
'21:06:50.134';-81;5.49
'21:06:50.134';-83;3.03
'21:06:50.183';-83;0.47
'21:06:50.183';-81;-2.01
'21:06:50.230';-78;-3.17
'21:06:50.230';-76;-2.44
'21:06:50.230';-75;-4.34
'21:06:50.276';-73;-14.27
'21:06:50.276';-71;57.5
'21:06:50.332';-72;94.25
'21:06:50.332';-72;43.19
'21:06:50.332';-71;-6.6
'21:06:50.367';-70;-27.43
'21:06:50.367';-69;-27.86
'21:06:50.415';-67;-24.39
'21:06:50.415';-66;-18.49
'21:06:50.450';-64;-9.11
'21:06:50.450';-69;-0.18
'21:06:50.483';-89;4.71
'21:06:50.533';-130;4.86
'21:06:50.533';-174;3.16
'21:06:50.533';-216;1.74
'21:06:50.569';-243;1.5
'21:06:50.569';-254;1.63
'21:06:50.616';-250;1.71
'21:06:50.616';-236;2.49
'21:06:50.650';-215;3.21
'21:06:50.650';-192;3.17
'21:06:50.683';-172;3.14
'21:06:50.716';-153;3.11
'21:06:50.716';-134;3.1
'21:06:50.766';-115;2.84
'21:06:50.766';-100;2.1
'21:06:50.800';-85;1.4
'21:06:50.800';-75;1.13
'21:06:50.833';-69;0.93
'21:06:50.833';-70;1.28
'21:06:50.883';-75;3.74
'21:06:50.883';-79;6.75
'21:06:50.917';-84;4.98
'21:06:50.917';-86;2.51
'21:06:50.966';-88;-0.31
'21:06:50.966';-86;-2.17
'21:06:50.966';-84;-2.85
'21:06:51.000';-81;-2.89
'21:06:51.049';-77;-9.98
'21:06:51.049';-74;31.29
'21:06:51.049';-73;95.16
'21:06:51.083';-70;51.11
'21:06:51.116';-68;4.77
'21:06:51.116';-68;-18.71
'21:06:51.167';-68;-18.93
'21:06:51.167';-68;-16.76
'21:06:51.167';-67;-12.5
'21:06:51.213';-67;-5.5
'21:06:51.213';-74;3.33
'21:06:51.261';-96;8.41
'21:06:51.261';-136;9.24
'21:06:51.308';-180;7.64
'21:06:51.308';-221;4.97
'21:06:51.308';-245;2.69
'21:06:51.355';-253;2.43
'21:06:51.355';-248;2.31
'21:06:51.401';-233;2.47
'21:06:51.401';-214;2.57
'21:06:51.436';-193;3.16
'21:06:51.436';-174;4.07
'21:06:51.476';-156;4.93
'21:06:51.476';-139;5.18
'21:06:51.522';-125;5.35
'21:06:51.522';-111;4.92
'21:06:51.569';-100;4.2
'21:06:51.569';-93;2.54
'21:06:51.569';-89;0.77
'21:06:51.616';-92;0.22
'21:06:51.616';-96;1.5
'21:06:51.663';-99;3.05
'21:06:51.663';-102;2.73
'21:06:51.710';-101;1.54
'21:06:51.710';-95;0.85
'21:06:51.710';-89;0.64
'21:06:51.756';-85;1.15
'21:06:51.756';-79;0.9
'21:06:51.797';-74;-2.69
'21:06:51.797';-68;-5.28
'21:06:51.833';-63;56.82
'21:06:51.833';-57;63.92
'21:06:51.866';-53;21.12
'21:06:51.866';-50;-27.97
'21:06:51.916';-47;-33.96
'21:06:51.916';-44;-33.39
'21:06:51.950';-45;-29.7
'21:06:51.950';-43;-24.2
'21:06:51.984';-43;-14.19
'21:06:52.017';-58;-5.68
'21:06:52.017';-94;-1.73
'21:06:52.066';-144;-5.34
'21:06:52.066';-192;-11.19
'21:06:52.066';-229;-14.16
'21:06:52.099';-247;-15.88
'21:06:52.148';-245;-15.92
'21:06:52.148';-233;-14.83
'21:06:52.148';-214;-12.92
'21:06:52.183';-193;-9.42
'21:06:52.232';-168;-6.45
'21:06:52.232';-149;-4.21
'21:06:52.232';-131;-2.96
'21:06:52.282';-114;-0.94
'21:06:52.282';-99;0.8
'21:06:52.316';-85;1.9
'21:06:52.316';-75;2.24
'21:06:52.365';-68;2.18
'21:06:52.365';-66;2.14
'21:06:52.400';-67;4.4
'21:06:52.400';-68;6.86
'21:06:52.433';-72;7.25
'21:06:52.433';-73;5.23
'21:06:52.482';-74;3.53
'21:06:52.482';-72;1.7
'21:06:52.532';-70;0.44
'21:06:52.532';-66;-0.33
'21:06:52.532';-63;-5.62
'21:06:52.580';-59;9
'21:06:52.580';-58;75.29
'21:06:52.614';-56;60.97
'21:06:52.614';-54;19.11
'21:06:52.649';-54;-18.33
'21:06:52.649';-54;-26.27
'21:06:52.699';-53;-22.4
'21:06:52.699';-53;-17.19
'21:06:52.733';-52;-11.03
'21:06:52.733';-52;-1.5
'21:06:52.766';-60;5.96
'21:06:52.766';-91;10
'21:06:52.815';-134;8.52
'21:06:52.815';-175;7.14
'21:06:52.850';-208;7.44
'21:06:52.850';-228;7.59
'21:06:52.899';-231;7.68
'21:06:52.899';-226;8.5
'21:06:52.933';-212;9.67
'21:06:52.933';-194;9.5
'21:06:52.966';-178;10.24
'21:06:52.966';-160;11.06
'21:06:53.000';-145;12.45
'21:06:53.037';-131;13.68
'21:06:53.037';-117;15.46
'21:06:53.084';-108;16.26
'21:06:53.084';-100;17.32
'21:06:53.084';-97;17.79
'21:06:53.132';-97;18.58
'21:06:53.132';-99;21.88
'21:06:53.182';-101;22.65
'21:06:53.182';-99;18.46
'21:06:53.182';-97;12.8
'21:06:53.216';-93;10.42
'21:06:53.250';-86;8.97
'21:06:53.250';-80;7.53
'21:06:53.299';-72;0.29
'21:06:53.299';-67;-8.09
'21:06:53.349';-63;88.56
'21:06:53.349';-61;94.43
'21:06:53.349';-61;46.2
'21:06:53.381';-63;-10.54
'21:06:53.381';-66;-31.75
'21:06:53.416';-68;-34.93
'21:06:53.466';-70;-33.42
'21:06:53.466';-72;-28.05
'21:06:53.466';-75;-21.73
'21:06:53.499';-82;-15.02
'21:06:53.534';-108;-11.19
'21:06:53.534';-146;-12.06
'21:06:53.583';-184;-15.66
'21:06:53.583';-215;-17.06
'21:06:53.583';-233;-16.68
'21:06:53.631';-239;-17.34
'21:06:53.631';-232;-15.96
'21:06:53.680';-218;-13.98
'21:06:53.680';-200;-14.96
'21:06:53.680';-181;-14.38
'21:06:53.716';-164;-14.8
'21:06:53.749';-151;-14.38
'21:06:53.749';-137;-14.95
'21:06:53.799';-123;-15.39
'21:06:53.799';-111;-12.43
'21:06:53.833';-99;-9.62
'21:06:53.833';-91;-4.05
'21:06:53.882';-89;6.14
'21:06:53.882';-90;12.66
'21:06:53.882';-92;10.62
'21:06:53.916';-93;6.9
'21:06:53.965';-93;5.61
'21:06:53.965';-91;4.66
'21:06:53.965';-88;4.13
'21:06:54.000';-84;3.02
'21:06:54.034';-81;-3.31
'21:06:54.034';-74;11.6
'21:06:54.069';-71;111.97
'21:06:54.069';-68;68.1
'21:06:54.105';-68;6.6
'21:06:54.105';-67;-31.54
'21:06:54.146';-67;-33.57
'21:06:54.146';-69;-28.72
'21:06:54.181';-71;-24.38
'21:06:54.181';-72;-13.1
'21:06:54.217';-76;-0.08
'21:06:54.265';-92;8.52
'21:06:54.265';-125;8.21
'21:06:54.265';-168;7.35
'21:06:54.299';-207;7.88
'21:06:54.349';-236;9.27
'21:06:54.349';-250;10.36
'21:06:54.349';-248;11.69
'21:06:54.399';-235;12.37
'21:06:54.399';-219;13.6
'21:06:54.433';-201;15.68
'21:06:54.433';-182;17.1
'21:06:54.466';-166;16.43
'21:06:54.466';-152;16.59
'21:06:54.499';-137;16
'21:06:54.534';-124;14.66
'21:06:54.534';-113;13.17
'21:06:54.582';-108;9.63
'21:06:54.582';-104;6.24
'21:06:54.582';-102;7.83
'21:06:54.616';-104;9.36
'21:06:54.663';-103;11.29
'21:06:54.663';-103;9.45
'21:06:54.663';-100;4.77
'21:06:54.700';-96;1.28
'21:06:54.733';-93;0.27
'21:06:54.733';-88;-2.3
'21:06:54.766';-84;-2.94
'21:06:54.766';-78;-8.18
'21:06:54.800';-76;-19.44
'21:06:54.800';-73;100.86
'21:06:54.849';-71;88.94
'21:06:54.849';-71;27.84
'21:06:54.899';-68;-24.32
'21:06:54.899';-68;-41.22
'21:06:54.933';-66;-41.06
'21:06:54.933';-64;-35.53
'21:06:54.982';-62;-24.4
'21:06:54.982';-59;-8.74
'21:06:54.982';-67;1.37
'21:06:55.016';-97;1.77
'21:06:55.049';-141;-0.14
'21:06:55.049';-186;-4.18
'21:06:55.099';-221;-7.6
'21:06:55.099';-239;-8.65
'21:06:55.099';-241;-8.77
'21:06:55.137';-233;-8.83
'21:06:55.182';-218;-8.65
'21:06:55.182';-202;-8.72
'21:06:55.182';-185;-8.93
'21:06:55.216';-172;-9.1
'21:06:55.249';-158;-8.79
'21:06:55.249';-145;-8.22
'21:06:55.283';-129;-6.63
'21:06:55.283';-116;-3.99
'21:06:55.332';-105;0.08
'21:06:55.332';-96;3.46
'21:06:55.367';-92;5.86
'21:06:55.367';-91;9.14
'21:06:55.415';-91;11.19
'21:06:55.415';-93;14.2
'21:06:55.449';-93;12.49
'21:06:55.449';-92;6.82
'21:06:55.483';-89;3.04
'21:06:55.483';-85;1.17
'21:06:55.516';-80;-1.65
'21:06:55.550';-75;-3
'21:06:55.550';-70;-8.6
'21:06:55.597';-66;-21.65
'21:06:55.597';-63;80.61
'21:06:55.597';-59;86.46
'21:06:55.630';-58;36.97
'21:06:55.667';-59;-19.77
'21:06:55.667';-59;-39.91
'21:06:55.715';-60;-39.98
'21:06:55.715';-61;-38.27
'21:06:55.749';-61;-33.68
'21:06:55.749';-61;-25.18
'21:06:55.783';-68;-13.76
'21:06:55.783';-93;-7.6
'21:06:55.832';-134;-6.71
'21:06:55.832';-176;-9.18
'21:06:55.866';-210;-11.44
'21:06:55.866';-231;-12.04
'21:06:55.915';-240;-10.5
'21:06:55.915';-236;-8.77
'21:06:55.950';-224;-5.23
'21:06:55.950';-206;-0.68
'21:06:55.983';-187;3.33
'21:06:55.983';-168;7.81
'21:06:56.032';-151;12.67
'21:06:56.032';-133;14.79
'21:06:56.066';-118;15.7
'21:06:56.066';-104;15.8
'21:06:56.115';-93;15.85
'21:06:56.115';-87;16.71
'21:06:56.148';-87;17.01
'21:06:56.148';-89;18.23
'21:06:56.198';-93;20.87
'21:06:56.198';-98;24.64
'21:06:56.250';-103;25.62
'21:06:56.250';-103;22.35
'21:06:56.250';-103;19.41
'21:06:56.298';-101;17.19
'21:06:56.298';-99;14.02
'21:06:56.333';-95;10.29
'21:06:56.333';-90;0.04
'21:06:56.382';-83;-5.93
'21:06:56.382';-76;74.49
'21:06:56.382';-70;81.22
'21:06:56.416';-65;39.56
'21:06:56.450';-64;-9.69
'21:06:56.450';-64;-24.44
'21:06:56.499';-65;-24.83
'21:06:56.499';-63;-22.35
'21:06:56.534';-61;-16.98
'21:06:56.534';-60;-7.79
'21:06:56.580';-66;-0.32
'21:06:56.580';-93;4.43
'21:06:56.580';-129;5.23
'21:06:56.614';-167;3.29
'21:06:56.649';-196;2.1
'21:06:56.649';-214;1.42
'21:06:56.698';-221;1.02
'21:06:56.698';-219;1.5
'21:06:56.734';-210;2.52
'21:06:56.734';-194;2.64
'21:06:56.782';-178;3.53
'21:06:56.782';-161;3.41
'21:06:56.782';-145;2.94
'21:06:56.816';-130;2.57
'21:06:56.850';-117;2.65
'21:06:56.850';-106;2.54
'21:06:56.898';-94;2.76
'21:06:56.898';-89;2.94
'21:06:56.933';-90;3.51
'21:06:56.933';-92;3.76
'21:06:56.966';-94;5.39
'21:06:56.966';-98;7.73
'21:06:57.000';-99;9.11
'21:06:57.000';-100;6.24
'21:06:57.033';-96;3.89
'21:06:57.080';-90;2.41
'21:06:57.080';-85;1.24
'21:06:57.080';-81;1.16
'21:06:57.116';-78;-4.75
'21:06:57.149';-76;-8.05
'21:06:57.149';-74;53.11
'21:06:57.184';-71;66.03
'21:06:57.184';-71;20.9
'21:06:57.232';-71;-25.14
'21:06:57.232';-69;-34.31
'21:06:57.266';-66;-31.56
'21:06:57.266';-64;-29.86
'21:06:57.315';-61;-25.2
'21:06:57.315';-60;-18.18
'21:06:57.350';-70;-8.4
'21:06:57.350';-98;-3.34
'21:06:57.383';-139;-6.31
'21:06:57.383';-181;-11.14
'21:06:57.433';-216;-13.97
'21:06:57.433';-238;-16.15
'21:06:57.466';-246;-15.7
'21:06:57.466';-242;-14.87
'21:06:57.499';-229;-11.55
'21:06:57.499';-214;-10.21
'21:06:57.533';-197;-7.76
'21:06:57.566';-180;-3.79
'21:06:57.566';-166;-1.71
'21:06:57.613';-152;0.52
'21:06:57.613';-137;3.37
'21:06:57.647';-123;5.22
'21:06:57.647';-114;7.72
'21:06:57.682';-107;8.59
'21:06:57.682';-106;10.96
'21:06:57.716';-107;12.4
'21:06:57.716';-111;16.28
'21:06:57.765';-112;21.19
'21:06:57.765';-113;18.24
'21:06:57.805';-114;14.65
'21:06:57.805';-111;11.26
'21:06:57.848';-108;11.15
'21:06:57.848';-102;10.48
'21:06:57.896';-99;10.08
