Time;Pleth;II
hh:mm:ss.000';mV';mV'
'00:28:32.400';-124;50.85
'00:28:32.400';-117;50.16
'00:28:32.500';-110;10.17
'00:28:32.500';-104;2.68
'00:28:32.500';-97;-154.59
'00:28:32.500';-91;-132.36
'00:28:32.500';-84;-14.3
'00:28:32.500';-79;-41.81
'00:28:32.600';-77;-203.13
'00:28:32.600';-75;-213.39
'00:28:32.600';-72;-115.62
'00:28:32.600';-68;29.14
'00:28:32.600';-66;-1.04
'00:28:32.700';-63;1.39
'00:28:32.700';-63;19.04
'00:28:32.700';-61;32.91
'00:28:32.800';-59;7.98
'00:28:32.800';-58;-26.21
'00:28:32.800';-56;-47.83
'00:28:32.800';-54;2.91
'00:28:32.800';-54;-134.41
'00:28:32.900';-52;-180.82
'00:28:32.900';-50;-115.68
'00:28:32.900';-50;-20
'00:28:32.900';-48;-98.49
'00:28:32.900';-50;-72.02
'00:28:33.000';-50;-121.14
'00:28:33.000';-54;-41.07
'00:28:33.000';-57;29.08
'00:28:33.000';-66;13.03
'00:28:33.000';-81;-2.69
'00:28:33.000';-101;1.27
'00:28:33.000';-123;24.09
'00:28:33.100';-145;66.04
'00:28:33.100';-163;87.62
'00:28:33.100';-178;145.61
'00:28:33.100';-192;198.87
'00:28:33.200';-202;201.56
'00:28:33.200';-210;166.24
'00:28:33.200';-210;179.69
'00:28:33.200';-207;157.39
'00:28:33.200';-202;131.04
'00:28:33.300';-195;110.95
'00:28:33.300';-182;58.03
'00:28:33.300';-167;61.43
'00:28:33.300';-154;50.3
'00:28:33.300';-141;63.21
'00:28:33.400';-133;99.87
'00:28:33.400';-125;80.48
'00:28:33.400';-118;136.6
'00:28:33.400';-112;146.45
'00:28:33.500';-105;92.29
'00:28:33.500';-98;-16.98
'00:28:33.500';-91;-78.76
'00:28:33.500';-85;-143.83
'00:28:33.500';-81;-167.76
'00:28:33.500';-77;-140.37
'00:28:33.600';-74;-122.97
'00:28:33.600';-69;-158.06
'00:28:33.600';-67;-203.3
'00:28:33.600';-66;-203.89
'00:28:33.700';-70;-167.91
'00:28:33.700';-81;-71.64
'00:28:33.700';-97;-16.31
'00:28:33.700';-114;-16.04
'00:28:33.700';-128;-29.22
'00:28:33.700';-141;-25.87
'00:28:33.800';-151;-27.42
'00:28:33.800';-155;-39.84
'00:28:33.800';-159;-108.83
'00:28:33.800';-159;-171.65
'00:28:33.900';-157;-163.18
'00:28:33.900';-150;-111.8
'00:28:33.900';-140;-68.5
'00:28:33.900';-126;-10.24
'00:28:33.900';-115;101.27
'00:28:33.900';-109;124.1
'00:28:34.000';-103;-124.48
'00:28:34.000';-96;-230.85
'00:28:34.000';-91;-213.5
'00:28:34.000';-85;-196.43
'00:28:34.000';-79;-178.41
'00:28:34.100';-76;-160.24
'00:28:34.100';-70;151.78
'00:28:34.100';-67;384.7
'00:28:34.100';-63;352.33
'00:28:34.200';-60;322.18
'00:28:34.200';-57;258.63
'00:28:34.200';-52;187.89
'00:28:34.200';-49;75.18
'00:28:34.200';-53;61.15
'00:28:34.300';-63;12.09
'00:28:34.300';-78;-67.76
'00:28:34.300';-95;30.84
'00:28:34.300';-111;160.91
'00:28:34.300';-125;190.85
'00:28:34.300';-138;135.97
'00:28:34.400';-146;118.74
'00:28:34.400';-151;68.45
'00:28:34.400';-152;35.7
'00:28:34.400';-153;48.82
'00:28:34.500';-150;57.09
'00:28:34.500';-141;51.63
'00:28:34.500';-129;50.22
'00:28:34.500';-117;26.77
'00:28:34.500';-106;1.27
'00:28:34.500';-98;39.39
'00:28:34.600';-92;-62.7
'00:28:34.600';-87;-234.43
'00:28:34.600';-83;-234.97
'00:28:34.600';-81;-229.48
'00:28:34.700';-78;-230.77
'00:28:34.700';-75;-207.81
'00:28:34.700';-72;-86.25
'00:28:34.700';-68;-6.21
'00:28:34.700';-65;-111.24
'00:28:34.700';-62;-246.17
'00:28:34.800';-63;-234.79
'00:28:34.800';-71;-153.31
'00:28:34.800';-86;-127.88
'00:28:34.800';-103;-20.27
'00:28:34.800';-120;48.08
'00:28:34.900';-133;170.25
'00:28:34.900';-143;210.9
'00:28:34.900';-151;235.98
'00:28:34.900';-155;212.91
'00:28:35.000';-158;152.6
'00:28:35.000';-157;113.73
'00:28:35.000';-150;111.47
'00:28:35.000';-139;113.79
'00:28:35.000';-128;123.27
'00:28:35.000';-120;145.11
'00:28:35.100';-115;157.51
'00:28:35.100';-108;145.22
'00:28:35.100';-101;132.65
'00:28:35.100';-97;108.58
'00:28:35.100';-94;44.07
'00:28:35.200';-91;15.91
'00:28:35.200';-87;66.35
'00:28:35.200';-84;159.95
'00:28:35.200';-81;-13.06
'00:28:35.200';-77;-193.11
'00:28:35.300';-73;-47.67
'00:28:35.300';-70;63.8
'00:28:35.300';-66;79.69
'00:28:35.300';-64;-33.81
'00:28:35.300';-62;-175.28
'00:28:35.400';-61;-148.76
'00:28:35.400';-62;-135.65
'00:28:35.400';-69;-128.44
'00:28:35.400';-84;-92.05
'00:28:35.400';-104;-40.26
'00:28:35.500';-123;-26.33
'00:28:35.500';-141;-3.95
'00:28:35.500';-156;37.77
'00:28:35.500';-168;37.13
'00:28:35.600';-179;24.32
'00:28:35.600';-188;-44.66
'00:28:35.600';-193;-147.37
'00:28:35.600';-194;-201.18
'00:28:35.600';-191;-92.29
'00:28:35.600';-184;-45.02
'00:28:35.700';-174;-34.81
'00:28:35.700';-163;-2.35
'00:28:35.700';-151;28.97
'00:28:35.700';-141;-212.51
'00:28:35.800';-132;-250.48
'00:28:35.800';-123;-230.25
'00:28:35.800';-116;90.44
'00:28:35.800';-110;363.67
'00:28:35.800';-105;339.84
'00:28:35.900';-99;313.01
'00:28:35.900';-91;196.69
'00:28:35.900';-86;117.39
'00:28:35.900';-81;8.32
'00:28:35.900';-76;-30.7
'00:28:36.000';-74;-5.27
'00:28:36.000';-70;26.56
'00:28:36.000';-68;49.26
'00:28:36.000';-65;43.78
'00:28:36.000';-62;25.81
'00:28:36.100';-61;-4.27
'00:28:36.100';-63;-41.87
'00:28:36.100';-70;-53.45
'00:28:36.100';-85;-44.52
'00:28:36.100';-104;-2.79
'00:28:36.100';-123;16.89
'00:28:36.200';-140;-27.95
'00:28:36.200';-154;-48.13
'00:28:36.200';-164;-52.48
'00:28:36.200';-174;-31.15
'00:28:36.300';-180;-3.39
'00:28:36.300';-185;7.03
'00:28:36.300';-184;-45.26
'00:28:36.300';-182;-104
'00:28:36.300';-172;-77.01
'00:28:36.300';-160;-77.78
'00:28:36.300';-150;-82.04
'00:28:36.400';-140;-116.35
'00:28:36.400';-130;-232.28
'00:28:36.400';-121;-193.16
'00:28:36.400';-111;-124.25
'00:28:36.500';-104;-50.55
'00:28:36.500';-99;41.81
'00:28:36.500';-93;95.68
'00:28:36.500';-88;94.23
'00:28:36.600';-84;81.56
'00:28:36.600';-79;76.73
'00:28:36.600';-74;86.92
'00:28:36.600';-70;90.61
'00:28:36.600';-67;87.84
'00:28:36.600';-63;83.55
'00:28:36.700';-60;66.15
'00:28:36.700';-56;82.56
'00:28:36.700';-54;56.98
'00:28:36.700';-52;22.57
'00:28:36.800';-51;27.76
'00:28:36.800';-50;64.97
'00:28:36.800';-48;236.93
'00:28:36.800';-49;201.94
'00:28:36.800';-48;77.9
'00:28:36.800';-49;-0.1
'00:28:36.900';-49;69.97
'00:28:36.900';-52;79.76
'00:28:36.900';-51;34.34
'00:28:36.900';-52;3.87
'00:28:36.900';-51;12.72
'00:28:37.000';-53;-7.79
'00:28:37.000';-61;-74.21
'00:28:37.000';-76;-98.68
'00:28:37.000';-97;-78.93
'00:28:37.000';-120;-84.11
'00:28:37.100';-140;-71.82
'00:28:37.100';-157;-28.36
'00:28:37.100';-172;43.58
'00:28:37.100';-185;15.5
'00:28:37.100';-197;-22.67
'00:28:37.200';-207;-63.2
'00:28:37.200';-210;-110.33
'00:28:37.200';-210;-185.45
'00:28:37.200';-205;-160.93
'00:28:37.300';-199;-119.41
'00:28:37.300';-187;-58.4
'00:28:37.300';-175;-29.21
'00:28:37.300';-160;-21.92
'00:28:37.300';-149;-19.56
'00:28:37.300';-140;10.82
'00:28:37.300';-132;82.49
'00:28:37.400';-127;92.71
'00:28:37.400';-121;164.45
'00:28:37.400';-115;270.46
'00:28:37.400';-108;192.76
'00:28:37.500';-102;5.54
'00:28:37.500';-98;-130.09
'00:28:37.500';-95;-190.82
'00:28:37.500';-89;-147.22
'00:28:37.500';-84;-94.14
'00:28:37.600';-80;-37.25
'00:28:37.600';-76;-5.8
'00:28:37.600';-73;0.44
'00:28:37.600';-74;6.65
'00:28:37.600';-81;20.52
'00:28:37.700';-94;-64.2
'00:28:37.700';-110;-196.51
'00:28:37.700';-123;307.35
'00:28:37.700';-136;308.97
'00:28:37.800';-149;297.78
'00:28:37.800';-160;203.24
'00:28:37.800';-164;241.23
'00:28:37.800';-167;227.02
'00:28:37.800';-167;210.4
'00:28:37.800';-165;191.17
'00:28:37.900';-160;65.77
'00:28:37.900';-149;79.93
'00:28:37.900';-137;-4.15
'00:28:37.900';-125;-152.69
'00:28:37.900';-118;-161.44
'00:28:38.000';-114;-248.85
'00:28:38.000';-108;-255.31
'00:28:38.000';-102;-200.42
'00:28:38.000';-95;-195.76
'00:28:38.000';-91;-216.98
'00:28:38.100';-88;-230.85
'00:28:38.100';-83;-207.18
'00:28:38.100';-81;-171.66
'00:28:38.100';-76;-154.9
'00:28:38.100';-73;-99.33
'00:28:38.200';-69;-44.71
'00:28:38.200';-66;-3.51
'00:28:38.200';-63;22.73
'00:28:38.200';-60;28.37
'00:28:38.200';-58;31.59
'00:28:38.300';-55;43.12
'00:28:38.300';-55;69.04
'00:28:38.300';-55;94.94
'00:28:38.300';-54;104.23
'00:28:38.300';-56;109.12
'00:28:38.300';-56;112.75
'00:28:38.400';-56;119
'00:28:38.400';-58;129.45
'00:28:38.400';-57;102.92
'00:28:38.400';-56;70.83
'00:28:38.500';-58;63.78
'00:28:38.500';-59;60.31
'00:28:38.500';-57;95.19
'00:28:38.500';-58;124.6
'00:28:38.500';-60;50.75
'00:28:38.600';-61;1.97
'00:28:38.600';-61;-5.68
'00:28:38.600';-62;-12.05
'00:28:38.600';-62;-2
'00:28:38.600';-63;3.49
'00:28:38.700';-65;2.69
'00:28:38.700';-65;5.86
'00:28:38.700';-70;7.97
'00:28:38.700';-84;11.82
'00:28:38.700';-104;14.07
'00:28:38.700';-127;20
'00:28:38.800';-149;26.47
'00:28:38.800';-167;33.69
'00:28:38.800';-184;44.44
'00:28:38.800';-197;26.81
'00:28:38.900';-208;-35.75
'00:28:38.900';-215;-90.18
'00:28:38.900';-222;-71.03
'00:28:38.900';-224;-54.83
'00:28:38.900';-222;-16.34
'00:28:39.000';-215;-9.5
'00:28:39.000';-204;-21.81
'00:28:39.000';-190;-30.99
'00:28:39.000';-179;8.66
'00:28:39.000';-166;48.33
'00:28:39.100';-159;23.24
'00:28:39.100';-151;-70.04
'00:28:39.100';-144;-106.4
'00:28:39.100';-136;-74.1
'00:28:39.100';-126;59.9
'00:28:39.200';-120;72.14
'00:28:39.200';-114;24.9
'00:28:39.200';-109;-30.72
'00:28:39.200';-105;-43.94
'00:28:39.200';-100;-111.23
'00:28:39.300';-94;-126.89
'00:28:39.300';-89;-50.3
'00:28:39.300';-84;157.21
'00:28:39.300';-79;97.75
'00:28:39.300';-76;109.32
'00:28:39.400';-76;88.33
'00:28:39.400';-81;127.76
'00:28:39.400';-94;163.38
'00:28:39.400';-111;107.7
'00:28:39.400';-126;55.22
'00:28:39.400';-139;14.64
'00:28:39.500';-152;-50.71
'00:28:39.500';-160;-100.27
'00:28:39.500';-170;-102.6
'00:28:39.500';-174;-74.17
'00:28:39.500';-178;-48.6
'00:28:39.600';-175;-117.34
'00:28:39.600';-169;-92.28
'00:28:39.600';-161;-116.78
'00:28:39.600';-152;-105.5
'00:28:39.600';-140;-1.18
'00:28:39.700';-130;39.34
'00:28:39.700';-122;170.59
'00:28:39.700';-113;128.98
'00:28:39.700';-109;81.35
'00:28:39.800';-104;55.6
'00:28:39.800';-100;17.21
'00:28:39.800';-95;49.91
'00:28:39.800';-91;45.96
'00:28:39.800';-87;-1.44
'00:28:39.800';-83;-23.77
'00:28:39.900';-78;14.54
'00:28:39.900';-74;69.92
'00:28:39.900';-71;3.45
'00:28:39.900';-69;-81.67
'00:28:40.000';-66;-74.74
'00:28:40.000';-64;-87.81
'00:28:40.000';-62;-104.38
'00:28:40.000';-60;-156.49
'00:28:40.000';-59;-73.97
'00:28:40.000';-59;-78.5
'00:28:40.100';-61;-63.83
'00:28:40.100';-65;-37.76
'00:28:40.100';-77;-24.15
'00:28:40.100';-95;7.24
'00:28:40.200';-114;66.49
'00:28:40.200';-135;142.66
'00:28:40.200';-150;118.81
'00:28:40.200';-164;78.34
'00:28:40.200';-178;36.66
'00:28:40.200';-189;-8.88
'00:28:40.300';-197;-22.48
'00:28:40.300';-199;6.05
'00:28:40.300';-199;36.42
'00:28:40.300';-195;36.88
'00:28:40.300';-187;34.2
'00:28:40.400';-175;36.64
'00:28:40.400';-164;40.77
'00:28:40.400';-152;22.05
'00:28:40.400';-142;-3.14
'00:28:40.500';-133;6.12
'00:28:40.500';-126;6.04
'00:28:40.500';-117;-3.3
'00:28:40.500';-112;-27.62
'00:28:40.600';-104;-32.41
'00:28:40.600';-98;-87.86
'00:28:40.600';-93;-258.08
'00:28:40.600';-88;-259.9
'00:28:40.600';-85;-246.17
'00:28:40.600';-81;-222.46
'00:28:40.700';-76;-197.31
'00:28:40.700';-72;-135.82
'00:28:40.700';-67;-9.3
'00:28:40.700';-63;69.2
'00:28:40.700';-62;97.75
'00:28:40.700';-65;86.1
'00:28:40.700';-75;66.19
'00:28:40.800';-91;23.2
'00:28:40.800';-108;44.72
'00:28:40.800';-126;86.88
'00:28:40.800';-143;96.97
'00:28:40.900';-157;131.98
'00:28:40.900';-168;170.68
'00:28:40.900';-176;228.61
'00:28:40.900';-177;236.77
'00:28:40.900';-179;127.73
'00:28:41.000';-177;280.73
'00:28:41.000';-172;271.57
'00:28:41.000';-161;253.64
'00:28:41.100';-148;229.77
'00:28:41.100';-136;205.76
'00:28:41.100';-127;183.92
'00:28:41.100';-119;89.93
'00:28:41.100';-112;-23.79
'00:28:41.100';-104;-32.31
'00:28:41.100';-99;-25.71
'00:28:41.200';-94;-11.75
'00:28:41.200';-89;-5.29
'00:28:41.200';-85;-7.96
'00:28:41.300';-80;-1.61
'00:28:41.300';-77;23.73
'00:28:41.300';-73;-19.77
'00:28:41.300';-70;-98.56
'00:28:41.300';-68;-142.01
'00:28:41.300';-67;-126.89
'00:28:41.400';-63;-108.02
'00:28:41.400';-60;-104.4
'00:28:41.400';-57;-109.39
'00:28:41.400';-54;-106.67
'00:28:41.400';-53;-101.13
'00:28:41.400';-56;-91.61
'00:28:41.500';-68;-71.72
'00:28:41.500';-85;-60.39
'00:28:41.500';-105;-45.2
'00:28:41.500';-127;-41.64
'00:28:41.600';-144;-35.71
'00:28:41.600';-160;-32.19
'00:28:41.600';-172;-34.9
'00:28:41.600';-181;-36.64
'00:28:41.600';-190;-36.03
'00:28:41.600';-194;-33.89
'00:28:41.700';-193;-34.95
'00:28:41.700';-188;-38.05
'00:28:41.700';-179;-30.77
'00:28:41.700';-169;-18.79
'00:28:41.800';-159;-12.59
'00:28:41.800';-148;-6.7
'00:28:41.800';-138;4.88
'00:28:41.800';-127;15.64
'00:28:41.800';-119;24.06
'00:28:41.800';-111;32.96
'00:28:41.900';-105;38.36
'00:28:41.900';-100;41.36
'00:28:41.900';-95;26.66
'00:28:41.900';-90;15.04
'00:28:42.000';-86;66.65
'00:28:42.000';-83;48.18
'00:28:42.000';-77;-3.76
'00:28:42.000';-75;-39.04
'00:28:42.000';-71;-20.28
'00:28:42.000';-68;-17.16
'00:28:42.100';-64;-15.55
'00:28:42.100';-60;-16.53
'00:28:42.100';-57;-17.02
'00:28:42.100';-56;-16.19
'00:28:42.200';-58;-15.08
'00:28:42.200';-65;-12.6
'00:28:42.200';-82;-3.83
'00:28:42.200';-102;14.21
'00:28:42.200';-123;27.4
'00:28:42.200';-143;26.46
'00:28:42.300';-160;21.07
'00:28:42.300';-174;9.7
'00:28:42.300';-183;1.21
'00:28:42.300';-190;-15.57
'00:28:42.400';-194;-8.23
'00:28:42.400';-194;-4.57
'00:28:42.400';-191;5.48
'00:28:42.400';-184;28.55
'00:28:42.400';-174;62.36
'00:28:42.400';-160;55.63
'00:28:42.500';-149;25.43
'00:28:42.500';-138;-25.04
'00:28:42.500';-127;-62.56
'00:28:42.500';-119;-68.67
'00:28:42.600';-110;-60.03
'00:28:42.600';-106;-43.43
'00:28:42.600';-99;-29.28
'00:28:42.600';-96;-25.02
'00:28:42.600';-90;-14.52
'00:28:42.600';-86;52.47
'00:28:42.700';-82;77.57
'00:28:42.700';-76;33.89
'00:28:42.700';-72;2.17
'00:28:42.700';-69;22.04
'00:28:42.800';-67;28.64
'00:28:42.800';-62;34.67
'00:28:42.800';-60;36.48
'00:28:42.800';-58;40.05
'00:28:42.800';-58;43.53
'00:28:42.800';-58;45.5
'00:28:42.900';-66;48.8
'00:28:42.900';-82;52.65
'00:28:42.900';-102;56.37
'00:28:42.900';-125;58.45
'00:28:43.000';-145;55.5
'00:28:43.000';-163;47.52
'00:28:43.000';-176;31.92
'00:28:43.000';-186;16.38
'00:28:43.000';-194;5.07
'00:28:43.100';-197;-2.08
'00:28:43.100';-198;-5.49
'00:28:43.100';-195;-6.69
'00:28:43.100';-188;-6.43
'00:28:43.100';-177;-6.02
'00:28:43.200';-163;-6.02
'00:28:43.200';-149;-7
'00:28:43.200';-136;-7.69
'00:28:43.200';-126;-9.36
'00:28:43.200';-119;-7.84
'00:28:43.300';-111;-5.46
'00:28:43.300';-105;-3.19
'00:28:43.300';-97;-8.25
'00:28:43.300';-91;-18.85
'00:28:43.300';-87;-26.19
'00:28:43.300';-82;-32.38
'00:28:43.400';-76;-46.3
'00:28:43.400';-73;-5.22
'00:28:43.400';-68;-19.92
'00:28:43.400';-63;-59.68
'00:28:43.500';-60;-77.24
'00:28:43.500';-57;-53.29
'00:28:43.500';-54;-31.11
'00:28:43.500';-51;-10.07
'00:28:43.500';-49;1.09
'00:28:43.600';-47;3.63
'00:28:43.600';-47;6.65
'00:28:43.600';-50;8.99
'00:28:43.600';-59;12.61
'00:28:43.600';-76;18.41
'00:28:43.600';-97;27.26
'00:28:43.700';-118;36.99
'00:28:43.700';-136;41.86
'00:28:43.700';-153;35.66
'00:28:43.700';-166;19.84
'00:28:43.800';-179;6.37
'00:28:43.800';-188;2.77
'00:28:43.800';-195;3.9
'00:28:43.800';-196;8.15
'00:28:43.800';-194;16.12
'00:28:43.800';-185;20.49
'00:28:43.900';-174;20.74
'00:28:43.900';-160;15.34
'00:28:43.900';-148;13.77
'00:28:43.900';-137;13.47
'00:28:44.000';-127;13.04
'00:28:44.000';-119;11.02
'00:28:44.000';-111;7.27
'00:28:44.000';-104;3.49
'00:28:44.000';-99;1.96
'00:28:44.100';-94;1.23
'00:28:44.100';-89;-1.31
'00:28:44.100';-83;-3.35
'00:28:44.100';-77;23.11
'00:28:44.100';-73;11.02
'00:28:44.100';-68;-43.94
'00:28:44.200';-64;-83.57
'00:28:44.200';-60;-72.33
'00:28:44.200';-56;-69.47
'00:28:44.200';-55;-59.02
'00:28:44.300';-53;-43.28
'00:28:44.300';-52;-21.84
'00:28:44.300';-53;3.9
'00:28:44.300';-55;17.04
'00:28:44.300';-63;28.49
'00:28:44.300';-78;43.02
'00:28:44.400';-97;55.88
'00:28:44.400';-118;73.18
'00:28:44.400';-137;79.4
'00:28:44.400';-153;72.9
'00:28:44.500';-164;71.86
'00:28:44.500';-174;70.73
'00:28:44.500';-181;69.81
'00:28:44.500';-186;62.36
'00:28:44.500';-188;54
'00:28:44.500';-186;43.67
'00:28:44.600';-179;10.59
'00:28:44.600';-168;-14.59
'00:28:44.600';-154;-22.59
'00:28:44.600';-142;-13.68
'00:28:44.700';-132;-5.47
'00:28:44.700';-125;-2.26
'00:28:44.700';-119;-0.71
'00:28:44.700';-112;1.89
'00:28:44.700';-107;21.56
'00:28:44.700';-99;81.57
'00:28:44.800';-94;36.69
'00:28:44.800';-89;-60.8
'00:28:44.800';-84;-58.24
'00:28:44.800';-78;-60.81
'00:28:44.900';-74;-60.45
'00:28:44.900';-69;-56.74
'00:28:44.900';-65;-49.88
'00:28:44.900';-63;-38.96
'00:28:44.900';-61;-26.02
'00:28:44.900';-62;-10.9
'00:28:45.000';-71;-4.81
'00:28:45.000';-87;-8.3
'00:28:45.000';-104;-10.07
'00:28:45.000';-122;-39.3
'00:28:45.100';-140;-61.35
'00:28:45.100';-153;-49.86
'00:28:45.100';-162;-47.33
'00:28:45.100';-169;-46.7
'00:28:45.200';-172;-61.52
'00:28:45.200';-174;39.09
'00:28:45.200';-173;39.01
'00:28:45.200';-167;46.2
'00:28:45.200';-158;47.73
'00:28:45.200';-146;39.62
'00:28:45.300';-132;16.73
'00:28:45.300';-123;-1.56
'00:28:45.300';-117;13.96
'00:28:45.300';-112;52.87
'00:28:45.400';-107;82.53
'00:28:45.400';-101;182.58
'00:28:45.400';-94;129.88
'00:28:45.400';-88;-31.85
'00:28:45.400';-83;-28.21
'00:28:45.400';-79;-30.93
'00:28:45.400';-75;-32.78
'00:28:45.500';-72;-24.66
'00:28:45.500';-70;11.74
'00:28:45.500';-67;22.44
'00:28:45.500';-65;11.72
'00:28:45.600';-67;4.3
'00:28:45.600';-77;6.44
'00:28:45.600';-92;11.55
'00:28:45.600';-111;30.32
'00:28:45.600';-132;38.53
'00:28:45.600';-148;10.44
'00:28:45.700';-160;-13.1
'00:28:45.700';-167;-21.36
'00:28:45.700';-174;-21.75
'00:28:45.800';-178;-20.67
'00:28:45.800';-180;-19.44
'00:28:45.800';-177;-16.79
'00:28:45.800';-170;-12.1
'00:28:45.800';-159;-3.41
'00:28:45.800';-147;3.09
'00:28:45.900';-134;-6.3
'00:28:45.900';-125;-54.57
'00:28:45.900';-117;-81.11
'00:28:45.900';-111;-31.25
'00:28:46.000';-107;6.46
'00:28:46.000';-102;31.57
'00:28:46.000';-94;65.75
'00:28:46.000';-88;98.24
'00:28:46.000';-84;119.71
'00:28:46.000';-78;10.9
'00:28:46.000';-73;-190.67
'00:28:46.100';-69;-240.63
'00:28:46.100';-66;-73.14
'00:28:46.100';-62;25.4
'00:28:46.100';-60;18.63
'00:28:46.200';-58;32.99
'00:28:46.200';-55;36.36
'00:28:46.200';-52;13.57
'00:28:46.200';-51;-39.07
'00:28:46.300';-50;-24.44
'00:28:46.300';-50;-12.25
'00:28:46.300';-50;-27.86
'00:28:46.300';-50;-68.62
'00:28:46.300';-48;-58.19
'00:28:46.300';-48;-34.61
'00:28:46.300';-53;-12.39
'00:28:46.400';-66;2.12
'00:28:46.400';-89;26.78
'00:28:46.400';-111;67.19
'00:28:46.400';-133;91.86
'00:28:46.400';-152;89.67
'00:28:46.400';-169;79.9
'00:28:46.500';-185;57.32
'00:28:46.500';-195;43.01
'00:28:46.500';-202;49.85
'00:28:46.500';-206;55.71
'00:28:46.600';-208;63.94
'00:28:46.600';-206;66.85
'00:28:46.600';-199;58.09
'00:28:46.600';-189;50.02
'00:28:46.700';-175;62.77
'00:28:46.700';-160;78.51
'00:28:46.700';-147;66.43
'00:28:46.700';-136;47.81
'00:28:46.700';-127;35.78
'00:28:46.700';-120;9.63
'00:28:46.800';-113;-49.83
'00:28:46.800';-107;-89.14
'00:28:46.800';-102;-149.44
'00:28:46.800';-95;-108.04
'00:28:46.900';-88;-24.64
'00:28:46.900';-85;13.81
'00:28:46.900';-78;16.44
'00:28:46.900';-74;36.55
'00:28:46.900';-68;40.46
'00:28:47.000';-67;74.9
'00:28:47.000';-63;76.58
'00:28:47.000';-61;49.76
'00:28:47.000';-60;-13.17
'00:28:47.000';-60;-4.26
'00:28:47.000';-59;4.21
'00:28:47.100';-59;7.07
'00:28:47.100';-57;1.88
'00:28:47.100';-55;-3.53
'00:28:47.100';-55;2.85
'00:28:47.200';-58;9.34
'00:28:47.200';-67;9.16
'00:28:47.200';-83;10.18
'00:28:47.200';-104;10.75
'00:28:47.200';-126;10.01
'00:28:47.300';-145;8.46
'00:28:47.300';-161;3.07
'00:28:47.300';-175;-2.4
'00:28:47.300';-184;-5.7
'00:28:47.300';-191;-6.29
'00:28:47.300';-196;-5.18
'00:28:47.400';-197;-2.02
'00:28:47.400';-197;-2.01
'00:28:47.400';-193;-0.34
'00:28:47.400';-184;1.93
'00:28:47.400';-172;4.39
'00:28:47.400';-159;5.74
'00:28:47.500';-149;9.53
'00:28:47.500';-139;16.4
'00:28:47.500';-131;24.06
'00:28:47.600';-124;26.28
'00:28:47.600';-116;20.88
'00:28:47.600';-108;18.96
'00:28:47.600';-103;49.11
'00:28:47.600';-98;17.3
'00:28:47.600';-94;-62.76
'00:28:47.700';-89;-67.47
'00:28:47.700';-86;-58.53
'00:28:47.700';-82;-49.28
'00:28:47.700';-79;-43.68
'00:28:47.800';-74;-44.39
'00:28:47.800';-70;-45.38
'00:28:47.800';-69;-42.67
'00:28:47.800';-69;-33.48
'00:28:47.800';-76;-17.99
'00:28:47.800';-88;-7.82
'00:28:47.900';-104;1.5
'00:28:47.900';-122;7.9
'00:28:47.900';-139;10.18
'00:28:47.900';-153;1.76
'00:28:47.900';-164;-13.83
'00:28:48.000';-174;-27.54
'00:28:48.000';-181;-31.88
'00:28:48.000';-183;-25.64
'00:28:48.000';-179;-17.81
'00:28:48.100';-175;-6.55
'00:28:48.100';-166;7
'00:28:48.100';-156;25.62
'00:28:48.100';-145;41.65
'00:28:48.100';-135;45.39
'00:28:48.100';-126;45.19
'00:28:48.200';-118;41.98
'00:28:48.200';-111;36.77
'00:28:48.200';-105;32.08
'00:28:48.200';-101;31.55
'00:28:48.300';-97;29.61
'00:28:48.300';-92;28.69
'00:28:48.300';-89;41.71
'00:28:48.300';-84;85.69
'00:28:48.400';-80;40.93
'00:28:48.400';-76;-28.02
'00:28:48.400';-73;-12.06
'00:28:48.400';-70;-9.17
'00:28:48.400';-67;-9.58
'00:28:48.400';-63;-9.38
'00:28:48.500';-61;-7.11
'00:28:48.500';-60;-3.74
'00:28:48.500';-61;-0.24
'00:28:48.500';-68;4.58
'00:28:48.500';-82;10.98
'00:28:48.500';-100;17.32
'00:28:48.600';-119;20.37
'00:28:48.600';-135;19.74
'00:28:48.600';-150;16.41
'00:28:48.600';-163;9.79
'00:28:48.700';-174;-2.99
'00:28:48.700';-184;-12.63
'00:28:48.700';-189;-16.56
'00:28:48.700';-191;-17.28
'00:28:48.700';-187;-14.99
'00:28:48.700';-180;-12.76
'00:28:48.800';-169;-10.98
'00:28:48.800';-158;-9.21
'00:28:48.800';-146;-7.75
'00:28:48.800';-134;-7.17
'00:28:48.900';-125;-6.56
'00:28:48.900';-117;-5.15
'00:28:48.900';-109;-3.69
'00:28:48.900';-101;-2.88
'00:28:48.900';-95;-2.36
'00:28:48.900';-87;14.77
'00:28:49.000';-81;45.38
'00:28:49.000';-75;17.49
'00:28:49.000';-70;-39.16
'00:28:49.000';-65;-31.23
'00:28:49.100';-62;-26.72
'00:28:49.100';-57;-25.31
'00:28:49.100';-54;-24.79
'00:28:49.100';-52;-21.45
'00:28:49.100';-51;-16.57
'00:28:49.100';-50;-10.22
'00:28:49.200';-57;-2.76
'00:28:49.200';-69;3.26
'00:28:49.200';-86;5.81
'00:28:49.200';-104;9.43
'00:28:49.200';-122;11.91
'00:28:49.300';-138;10.31
'00:28:49.300';-150;7.29
'00:28:49.300';-160;3.18
'00:28:49.300';-166;0.86
'00:28:49.400';-169;0.11
